id,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country
46392,41,Federal-gov,219155,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,India
46393,33,Private,183612,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States
46394,33,Private,391114,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
46395,47,Private,219632,5th-6th,3,Married-spouse-absent,Machine-op-inspct,Other-relative,White,Male,0,0,40,Mexico
46396,46,Self-emp-inc,320124,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,15024,0,40,United-States
46397,40,Private,799281,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States
46398,42,Private,657397,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico
46399,31,State-gov,373432,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,55,United-States
46400,51,Private,168660,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
46401,44,Private,191149,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,57,United-States
46402,37,Private,356824,HS-grad,9,Separated,Tech-support,Unmarried,White,Female,0,0,40,United-States
46403,25,Private,191782,11th,7,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States
46404,63,Self-emp-not-inc,29859,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,7688,0,60,United-States
46405,52,Private,204226,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States
46406,42,Local-gov,246862,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,3325,0,40,United-States
46407,28,Private,496526,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
46408,30,Private,426431,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,10520,0,40,United-States
46409,34,Private,84154,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
46410,37,Federal-gov,45937,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
46411,31,Private,130021,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States
46412,35,Private,63021,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,35,United-States
46413,25,Private,367306,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
46414,38,Private,65624,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
46415,43,Self-emp-not-inc,144928,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,60,United-States
46416,22,Private,117747,Some-college,10,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Female,0,0,40,Vietnam
46417,18,Private,266681,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States
46418,26,Private,152035,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
46419,36,Private,190023,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States
46420,43,Private,233130,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,20,United-States
46421,21,Private,149637,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States
46422,62,Federal-gov,224277,Some-college,10,Widowed,Protective-serv,Not-in-family,White,Female,0,0,40,United-States
46423,26,Private,121559,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
46424,54,Self-emp-not-inc,230951,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
46425,18,Private,345285,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States
46426,65,Self-emp-not-inc,28367,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States
46427,41,Private,320744,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,3325,0,50,United-States
46428,31,Private,243773,9th,5,Never-married,Other-service,Unmarried,White,Female,0,0,20,United-States
46429,56,Private,151474,9th,5,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States
46430,50,Private,135465,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
46431,22,Private,210781,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States
46432,36,Local-gov,359001,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,48,United-States
46433,48,Private,119471,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India
46434,30,Private,226396,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,United-States
46435,35,Private,283122,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States
46436,37,Self-emp-not-inc,326400,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States
46437,32,?,169186,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,5,United-States
46438,56,Private,158752,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States
46439,29,?,208406,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,35,United-States
46440,41,Private,96741,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Male,0,0,40,United-States
46441,38,State-gov,255191,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States
46442,34,Private,177733,9th,5,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,35,Dominican-Republic
46443,54,State-gov,137815,12th,8,Never-married,Other-service,Own-child,White,Male,4101,0,40,United-States
46444,36,?,187203,Assoc-voc,11,Divorced,?,Own-child,White,Male,0,0,50,United-States
46445,42,Private,168515,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
46446,33,Private,122672,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States
46447,21,Private,195199,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Female,0,0,30,United-States
46448,69,Local-gov,179813,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,10,United-States
46449,32,Private,178623,Assoc-acdm,12,Never-married,Sales,Not-in-family,Black,Female,0,0,46,Trinadad&Tobago
46450,50,Private,41890,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
46451,40,Private,373050,12th,8,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,?
46452,45,Private,80430,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States
46453,31,Private,198613,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States
46454,24,Private,330571,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
46455,28,Private,209205,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States
46456,21,Private,132243,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0,5,United-States
46457,43,Self-emp-not-inc,237670,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,25,United-States
46458,22,Private,193586,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,25,United-States
46459,62,Self-emp-not-inc,197353,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States
46460,21,Self-emp-not-inc,74538,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,25,United-States
46461,37,Private,89718,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States
46462,34,Private,93169,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States
46463,74,Self-emp-not-inc,292915,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1825,12,United-States
46464,43,Private,328570,Some-college,10,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,38,United-States
46465,25,Private,312157,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
46466,43,Private,193459,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
46467,23,Private,236804,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
46468,33,Private,126223,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
46469,51,State-gov,172281,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States
46470,64,Private,153894,Bachelors,13,Never-married,Sales,Unmarried,White,Female,0,0,40,Peru
46471,35,Private,331395,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States
46472,69,Self-emp-not-inc,92472,10th,6,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,3273,0,45,United-States
46473,32,Private,318647,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States
46474,20,Private,332931,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States
46475,66,Self-emp-inc,76212,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
46476,31,Private,301168,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Italy
46477,22,Private,440969,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States
46478,32,Private,154950,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
46479,23,Private,218343,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,0,40,United-States
46480,21,Private,239577,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States
46481,36,Private,247936,HS-grad,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,2,Taiwan
46482,62,Local-gov,203525,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,2829,0,40,United-States
46483,24,Private,182342,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
46484,45,Private,25649,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,50,United-States
46485,27,Private,243569,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3942,0,40,United-States
46486,38,Private,187870,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,90,United-States
46487,20,?,289116,Some-college,10,Never-married,?,Own-child,White,Female,0,0,5,United-States
46488,30,Private,487330,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,30,United-States
46489,17,?,34019,10th,6,Never-married,?,Own-child,White,Male,0,0,20,United-States
46490,17,?,250541,11th,7,Never-married,?,Own-child,Black,Male,0,0,8,United-States
46491,21,Self-emp-not-inc,318987,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
46492,56,Self-emp-not-inc,140558,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
46493,59,Local-gov,303455,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,4787,0,60,United-States
46494,37,Self-emp-not-inc,76855,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
46495,52,Private,308764,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
46496,50,Federal-gov,339905,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
46497,55,Private,227856,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,60,United-States
46498,55,Private,156430,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
46499,45,?,98265,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,40,United-States
46500,72,Private,116640,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,3471,0,20,United-States
46501,39,Private,187167,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
46502,28,Private,184078,12th,8,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
46503,38,Private,108140,Bachelors,13,Divorced,Tech-support,Other-relative,White,Male,0,0,40,United-States
46504,44,Private,150533,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,0,1876,55,United-States
46505,51,Self-emp-not-inc,313702,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
46506,20,Private,39803,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,1719,36,United-States
46507,25,Private,252752,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Female,0,0,45,United-States
46508,52,Private,111700,Some-college,10,Divorced,Sales,Other-relative,White,Female,0,0,20,United-States
46509,45,Private,361842,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Female,0,0,40,United-States
46510,17,Private,231438,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,United-States
46511,20,Private,178469,HS-grad,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,15,?
46512,64,Local-gov,116620,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States
46513,34,Private,112212,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1485,40,United-States
46514,74,Self-emp-not-inc,109101,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States
46515,58,Federal-gov,72998,11th,7,Divorced,Craft-repair,Not-in-family,Black,Female,14084,0,40,United-States
46516,44,Private,147265,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
46517,23,State-gov,314645,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States
46518,23,Private,444554,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States
46519,27,Private,129629,Assoc-voc,11,Never-married,Tech-support,Other-relative,White,Female,0,0,36,United-States
46520,34,Private,106761,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
46521,18,Private,189924,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,24,United-States
46522,33,Private,311194,11th,7,Never-married,Sales,Unmarried,Black,Female,0,0,17,United-States
46523,50,Self-emp-not-inc,89737,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States
46524,47,Private,49298,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States
46525,50,Self-emp-inc,190333,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,55,United-States
46526,18,Private,251923,11th,7,Never-married,Sales,Own-child,White,Female,0,0,15,United-States
46527,49,Local-gov,298445,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,60,United-States
46528,34,Private,180284,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States
46529,51,Private,154342,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,45,United-States
46530,56,State-gov,68658,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
46531,64,Private,203783,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,8,United-States
46532,23,Private,250037,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,50,United-States
46533,33,Private,158688,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
46534,43,Private,214781,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
46535,60,Federal-gov,404023,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,10520,0,40,United-States
46536,57,State-gov,109015,12th,8,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States
46537,22,Private,194630,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States
46538,23,Private,239375,Bachelors,13,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
46539,54,Private,35576,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,2415,50,United-States
46540,39,Federal-gov,363630,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,7688,0,52,United-States
46541,32,Self-emp-not-inc,182926,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
46542,20,Private,117222,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,15,United-States
46543,30,Private,110643,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,52,United-States
46544,56,Self-emp-not-inc,170217,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States
46545,34,Private,193285,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
46546,32,Private,161075,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States
46547,59,Private,322691,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
46548,19,Private,229431,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,11,United-States
46549,60,?,106282,9th,5,Widowed,?,Not-in-family,White,Female,0,0,40,United-States
46550,29,Private,105694,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,42,United-States
46551,24,Private,199883,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
46552,41,State-gov,100800,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States
