id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
44899,77.0,retired,married,tertiary,no,0.0,no,no,cellular,27.0,sep,990.0,4.0,-1.0,0.0,unknown
44900,28.0,admin.,single,unknown,no,174.0,no,no,cellular,28.0,sep,184.0,1.0,-1.0,0.0,unknown
44901,34.0,admin.,single,secondary,no,43.0,yes,no,unknown,28.0,sep,6.0,1.0,-1.0,0.0,unknown
44902,69.0,admin.,married,secondary,no,813.0,no,no,telephone,28.0,sep,237.0,2.0,-1.0,0.0,unknown
44903,38.0,services,married,secondary,no,2678.0,no,no,cellular,28.0,sep,282.0,2.0,187.0,1.0,success
44904,48.0,management,single,tertiary,no,334.0,yes,no,cellular,28.0,sep,600.0,2.0,92.0,12.0,success
44905,35.0,management,married,secondary,no,683.0,no,no,unknown,29.0,sep,13.0,1.0,-1.0,0.0,unknown
44906,32.0,management,single,tertiary,no,414.0,no,no,unknown,29.0,sep,21.0,1.0,680.0,5.0,failure
44907,31.0,management,married,unknown,no,385.0,no,no,cellular,29.0,sep,242.0,2.0,491.0,4.0,failure
44908,48.0,management,divorced,tertiary,no,-130.0,yes,no,cellular,29.0,sep,110.0,2.0,61.0,9.0,failure
44909,39.0,technician,married,tertiary,no,386.0,no,no,cellular,29.0,sep,201.0,2.0,-1.0,0.0,unknown
44910,61.0,retired,married,secondary,no,11.0,no,no,cellular,29.0,sep,232.0,1.0,92.0,3.0,success
44911,67.0,retired,married,primary,no,4416.0,no,no,cellular,29.0,sep,245.0,3.0,-1.0,0.0,unknown
44912,28.0,management,single,tertiary,no,390.0,no,no,cellular,29.0,sep,845.0,1.0,232.0,4.0,success
44913,29.0,services,single,secondary,no,1934.0,no,no,cellular,29.0,sep,271.0,1.0,-1.0,0.0,unknown
44914,43.0,blue-collar,married,secondary,no,625.0,yes,no,unknown,30.0,sep,175.0,1.0,-1.0,0.0,unknown
44915,27.0,management,single,tertiary,no,1377.0,no,no,unknown,30.0,sep,6.0,1.0,-1.0,0.0,unknown
44916,34.0,technician,single,secondary,no,3311.0,no,no,cellular,1.0,oct,197.0,2.0,-1.0,0.0,unknown
44917,60.0,admin.,married,secondary,no,4348.0,yes,no,cellular,1.0,oct,131.0,2.0,98.0,12.0,other
44918,35.0,admin.,married,tertiary,no,318.0,yes,yes,cellular,1.0,oct,142.0,1.0,-1.0,0.0,unknown
44919,37.0,blue-collar,married,unknown,no,444.0,no,no,cellular,1.0,oct,143.0,1.0,94.0,9.0,other
44920,58.0,unemployed,married,tertiary,no,1333.0,no,no,cellular,1.0,oct,278.0,1.0,-1.0,0.0,unknown
44921,42.0,technician,married,secondary,no,2152.0,no,no,cellular,1.0,oct,161.0,1.0,92.0,6.0,failure
44922,54.0,blue-collar,single,secondary,no,1633.0,yes,no,unknown,4.0,oct,12.0,1.0,-1.0,0.0,unknown
44923,31.0,technician,married,secondary,no,439.0,no,no,unknown,4.0,oct,5.0,1.0,-1.0,0.0,unknown
44924,35.0,blue-collar,married,secondary,no,137.0,no,yes,unknown,4.0,oct,5.0,1.0,808.0,12.0,failure
44925,21.0,technician,single,secondary,no,519.0,no,no,unknown,4.0,oct,5.0,1.0,-1.0,0.0,unknown
44926,34.0,blue-collar,married,tertiary,no,20.0,no,no,unknown,4.0,oct,10.0,1.0,-1.0,0.0,unknown
44927,21.0,student,single,secondary,no,57.0,no,no,unknown,4.0,oct,9.0,1.0,-1.0,0.0,unknown
44928,49.0,management,married,tertiary,no,2037.0,no,no,unknown,5.0,oct,10.0,1.0,-1.0,0.0,unknown
44929,30.0,services,single,tertiary,no,21.0,no,no,unknown,5.0,oct,4.0,1.0,-1.0,0.0,unknown
44930,34.0,admin.,single,secondary,no,239.0,no,no,unknown,5.0,oct,6.0,1.0,-1.0,0.0,unknown
44931,31.0,student,single,secondary,no,3511.0,no,no,cellular,6.0,oct,311.0,1.0,96.0,1.0,success
44932,71.0,retired,married,secondary,no,1696.0,no,no,cellular,6.0,oct,486.0,1.0,-1.0,0.0,unknown
44933,33.0,self-employed,married,tertiary,no,1278.0,no,no,cellular,6.0,oct,649.0,1.0,-1.0,0.0,unknown
44934,47.0,self-employed,married,tertiary,no,1011.0,no,no,cellular,6.0,oct,808.0,1.0,-1.0,0.0,unknown
44935,39.0,management,married,tertiary,no,2939.0,no,no,cellular,6.0,oct,608.0,1.0,99.0,3.0,failure
44936,27.0,technician,single,secondary,no,927.0,no,no,cellular,6.0,oct,261.0,1.0,-1.0,0.0,unknown
44937,26.0,unemployed,single,tertiary,no,3466.0,no,no,cellular,6.0,oct,275.0,2.0,-1.0,0.0,unknown
44938,47.0,housemaid,single,tertiary,no,3232.0,no,no,telephone,6.0,oct,541.0,1.0,204.0,3.0,failure
44939,79.0,retired,divorced,primary,no,336.0,no,no,cellular,6.0,oct,386.0,1.0,184.0,1.0,other
44940,22.0,admin.,single,secondary,no,372.0,no,no,cellular,6.0,oct,218.0,1.0,-1.0,0.0,unknown
44941,34.0,management,single,tertiary,no,549.0,no,no,cellular,6.0,oct,1246.0,2.0,-1.0,0.0,unknown
44942,26.0,management,single,tertiary,no,1592.0,no,no,cellular,6.0,oct,604.0,2.0,485.0,5.0,other
44943,40.0,housemaid,married,tertiary,no,0.0,no,no,unknown,6.0,oct,6.0,1.0,-1.0,0.0,unknown
44944,24.0,technician,single,tertiary,no,368.0,no,no,cellular,7.0,oct,197.0,2.0,-1.0,0.0,unknown
44945,60.0,retired,married,secondary,no,7038.0,no,no,telephone,7.0,oct,138.0,4.0,-1.0,0.0,unknown
44946,28.0,management,single,tertiary,no,616.0,yes,no,cellular,7.0,oct,116.0,1.0,503.0,2.0,success
44947,55.0,admin.,divorced,secondary,no,0.0,yes,yes,cellular,7.0,oct,122.0,1.0,245.0,4.0,failure
44948,26.0,student,single,secondary,no,706.0,no,no,unknown,8.0,oct,118.0,1.0,105.0,2.0,other
44949,36.0,admin.,single,tertiary,no,5007.0,yes,no,cellular,8.0,oct,135.0,3.0,331.0,4.0,failure
44950,32.0,student,single,secondary,no,1102.0,no,no,telephone,8.0,oct,194.0,1.0,-1.0,0.0,unknown
44951,48.0,services,divorced,unknown,no,973.0,no,no,cellular,8.0,oct,319.0,1.0,134.0,2.0,success
44952,73.0,retired,married,secondary,no,2850.0,no,no,cellular,8.0,oct,512.0,1.0,144.0,7.0,failure
44953,38.0,admin.,married,secondary,no,5270.0,no,no,cellular,8.0,oct,163.0,1.0,91.0,12.0,other
44954,32.0,management,married,tertiary,no,927.0,no,no,cellular,8.0,oct,282.0,1.0,-1.0,0.0,unknown
44955,51.0,management,married,tertiary,no,5108.0,yes,no,cellular,8.0,oct,272.0,1.0,102.0,8.0,other
44956,29.0,unemployed,married,secondary,no,687.0,no,no,cellular,8.0,oct,309.0,2.0,88.0,6.0,other
44957,32.0,management,single,tertiary,no,3289.0,no,no,cellular,8.0,oct,375.0,2.0,179.0,2.0,failure
44958,32.0,technician,single,unknown,no,491.0,no,no,cellular,8.0,oct,251.0,2.0,91.0,7.0,success
44959,36.0,technician,single,secondary,no,966.0,no,no,cellular,8.0,oct,135.0,2.0,91.0,13.0,failure
44960,58.0,admin.,divorced,secondary,no,3337.0,yes,no,telephone,8.0,oct,369.0,2.0,690.0,3.0,failure
44961,48.0,admin.,married,secondary,no,368.0,no,no,cellular,8.0,oct,363.0,2.0,140.0,7.0,success
44962,34.0,admin.,married,secondary,no,247.0,no,no,cellular,8.0,oct,401.0,2.0,-1.0,0.0,unknown
44963,37.0,blue-collar,married,secondary,no,1403.0,no,no,unknown,9.0,oct,14.0,1.0,-1.0,0.0,unknown
44964,21.0,blue-collar,single,primary,no,-42.0,no,no,unknown,10.0,oct,5.0,1.0,-1.0,0.0,unknown
44965,36.0,management,single,tertiary,no,335.0,no,no,unknown,10.0,oct,5.0,1.0,772.0,4.0,failure
44966,28.0,services,single,secondary,no,1347.0,no,no,telephone,11.0,oct,317.0,2.0,108.0,14.0,other
44967,70.0,retired,divorced,secondary,no,4572.0,no,no,cellular,11.0,oct,115.0,2.0,95.0,16.0,failure
44968,27.0,student,single,tertiary,no,838.0,no,no,cellular,11.0,oct,162.0,1.0,-1.0,0.0,unknown
44969,51.0,entrepreneur,divorced,tertiary,no,315.0,no,no,cellular,11.0,oct,291.0,1.0,91.0,4.0,failure
44970,28.0,unknown,single,unknown,no,326.0,no,no,cellular,11.0,oct,450.0,1.0,231.0,1.0,success
44971,48.0,admin.,married,secondary,no,0.0,no,yes,cellular,11.0,oct,195.0,1.0,104.0,5.0,failure
44972,36.0,technician,single,secondary,no,12264.0,no,no,cellular,11.0,oct,285.0,1.0,182.0,2.0,success
44973,67.0,retired,married,secondary,no,203.0,no,no,cellular,11.0,oct,405.0,1.0,266.0,2.0,success
44974,39.0,management,married,tertiary,no,839.0,no,yes,cellular,11.0,oct,365.0,2.0,774.0,11.0,failure
44975,30.0,management,single,tertiary,no,502.0,no,no,cellular,11.0,oct,463.0,3.0,95.0,6.0,success
44976,62.0,retired,married,secondary,no,2917.0,no,no,cellular,11.0,oct,123.0,2.0,182.0,2.0,failure
44977,27.0,admin.,married,tertiary,no,346.0,no,no,cellular,11.0,oct,212.0,1.0,-1.0,0.0,unknown
44978,58.0,admin.,married,secondary,no,3927.0,no,no,cellular,11.0,oct,124.0,3.0,363.0,1.0,failure
44979,24.0,student,single,secondary,no,1809.0,no,no,cellular,11.0,oct,165.0,1.0,95.0,2.0,success
44980,32.0,admin.,married,secondary,no,1229.0,no,no,cellular,11.0,oct,485.0,1.0,182.0,1.0,success
44981,52.0,technician,married,secondary,no,553.0,yes,no,telephone,11.0,oct,160.0,1.0,-1.0,0.0,unknown
44982,46.0,admin.,married,secondary,no,171.0,yes,yes,cellular,11.0,oct,251.0,1.0,430.0,1.0,failure
44983,35.0,blue-collar,divorced,unknown,no,172.0,no,no,unknown,11.0,oct,4.0,1.0,381.0,2.0,other
44984,33.0,management,single,tertiary,no,816.0,yes,no,cellular,11.0,oct,383.0,2.0,503.0,2.0,failure
44985,29.0,admin.,married,secondary,no,535.0,no,no,cellular,11.0,oct,185.0,2.0,-1.0,0.0,unknown
44986,51.0,retired,married,secondary,no,0.0,yes,no,cellular,11.0,oct,146.0,4.0,-1.0,0.0,unknown
44987,42.0,management,married,tertiary,no,298.0,no,no,cellular,11.0,oct,137.0,3.0,95.0,10.0,failure
44988,27.0,unemployed,single,primary,no,93.0,no,no,unknown,11.0,oct,4.0,1.0,-1.0,0.0,unknown
44989,59.0,retired,divorced,primary,no,606.0,no,no,unknown,12.0,oct,54.0,1.0,526.0,2.0,failure
44990,31.0,management,married,tertiary,no,4328.0,no,no,cellular,12.0,oct,203.0,4.0,165.0,14.0,success
44991,25.0,blue-collar,single,secondary,no,1857.0,yes,no,cellular,12.0,oct,187.0,1.0,91.0,12.0,success
44992,38.0,management,married,tertiary,no,1257.0,no,no,cellular,12.0,oct,166.0,1.0,-1.0,0.0,unknown
44993,43.0,admin.,single,secondary,no,386.0,no,no,cellular,12.0,oct,242.0,1.0,92.0,4.0,success
44994,27.0,student,single,secondary,no,279.0,no,no,cellular,12.0,oct,323.0,1.0,-1.0,0.0,unknown
44995,25.0,admin.,single,tertiary,no,2916.0,no,no,cellular,12.0,oct,143.0,1.0,-1.0,0.0,unknown
44996,75.0,retired,divorced,secondary,no,1092.0,no,no,telephone,12.0,oct,250.0,1.0,431.0,2.0,failure
44997,33.0,self-employed,single,tertiary,no,658.0,yes,no,cellular,12.0,oct,146.0,2.0,183.0,3.0,failure
44998,33.0,management,single,tertiary,no,131.0,yes,no,cellular,12.0,oct,209.0,3.0,427.0,2.0,failure
44999,63.0,management,married,tertiary,no,0.0,no,no,cellular,12.0,oct,130.0,2.0,182.0,6.0,failure
45000,38.0,blue-collar,single,secondary,no,0.0,no,no,unknown,12.0,oct,8.0,1.0,-1.0,0.0,unknown
45001,25.0,management,single,tertiary,no,1650.0,yes,no,unknown,12.0,oct,5.0,1.0,-1.0,0.0,unknown
45002,36.0,management,single,tertiary,no,2646.0,no,no,cellular,13.0,oct,169.0,1.0,182.0,10.0,success
45003,62.0,self-employed,divorced,tertiary,no,6.0,yes,no,cellular,13.0,oct,216.0,1.0,183.0,4.0,success
45004,29.0,self-employed,single,tertiary,no,1579.0,no,no,cellular,13.0,oct,190.0,1.0,92.0,5.0,success
45005,26.0,blue-collar,single,secondary,no,2007.0,no,no,cellular,13.0,oct,194.0,1.0,92.0,5.0,success
45006,38.0,management,married,tertiary,no,413.0,no,no,cellular,13.0,oct,252.0,2.0,183.0,3.0,success
45007,29.0,admin.,married,tertiary,no,167.0,yes,yes,cellular,13.0,oct,357.0,2.0,237.0,2.0,failure
45008,26.0,technician,single,secondary,no,342.0,no,no,cellular,14.0,oct,133.0,2.0,-1.0,0.0,unknown
45009,43.0,technician,married,secondary,no,297.0,yes,no,cellular,14.0,oct,119.0,3.0,-1.0,0.0,unknown
45010,86.0,retired,married,primary,no,1255.0,no,no,cellular,14.0,oct,192.0,2.0,92.0,4.0,success
45011,59.0,technician,married,secondary,no,1.0,no,no,cellular,14.0,oct,585.0,1.0,182.0,5.0,success
45012,51.0,management,married,tertiary,no,469.0,no,no,cellular,14.0,oct,491.0,1.0,182.0,3.0,success
45013,28.0,self-employed,single,tertiary,no,159.0,no,no,cellular,14.0,oct,246.0,2.0,420.0,2.0,other
45014,36.0,blue-collar,single,tertiary,no,1830.0,no,no,cellular,14.0,oct,183.0,1.0,91.0,11.0,failure
45015,53.0,admin.,married,secondary,no,459.0,no,no,cellular,14.0,oct,317.0,6.0,192.0,1.0,success
45016,40.0,management,married,tertiary,no,0.0,no,no,cellular,14.0,oct,1410.0,3.0,-1.0,0.0,unknown
45017,27.0,technician,single,secondary,no,643.0,no,no,telephone,14.0,oct,301.0,1.0,93.0,1.0,success
45018,38.0,management,married,tertiary,no,276.0,no,no,cellular,14.0,oct,322.0,1.0,-1.0,0.0,unknown
45019,57.0,admin.,married,secondary,no,16873.0,no,no,cellular,14.0,oct,219.0,3.0,372.0,1.0,failure
45020,28.0,management,single,tertiary,no,9710.0,no,no,cellular,14.0,oct,786.0,2.0,-1.0,0.0,unknown
45021,37.0,management,married,secondary,no,209.0,no,no,cellular,14.0,oct,183.0,3.0,528.0,7.0,unknown
45022,42.0,admin.,married,unknown,no,756.0,no,no,cellular,14.0,oct,72.0,4.0,160.0,3.0,failure
45023,41.0,management,divorced,tertiary,no,3355.0,no,no,cellular,14.0,oct,181.0,2.0,500.0,1.0,failure
45024,47.0,admin.,married,secondary,no,1387.0,yes,no,cellular,14.0,oct,158.0,1.0,826.0,1.0,failure
45025,61.0,retired,married,secondary,no,938.0,no,no,cellular,15.0,oct,212.0,2.0,92.0,5.0,success
45026,45.0,management,married,secondary,no,2897.0,no,no,cellular,15.0,oct,531.0,4.0,105.0,7.0,failure
45027,39.0,services,single,secondary,no,471.0,no,no,unknown,15.0,oct,5.0,1.0,-1.0,0.0,unknown
45028,60.0,retired,divorced,secondary,no,514.0,no,no,cellular,15.0,oct,187.0,2.0,213.0,10.0,success
45029,40.0,housemaid,married,primary,no,979.0,no,no,cellular,15.0,oct,106.0,4.0,-1.0,0.0,unknown
45030,29.0,self-employed,single,tertiary,no,270.0,yes,no,cellular,15.0,oct,94.0,5.0,274.0,11.0,failure
45031,42.0,unemployed,married,secondary,no,1289.0,no,no,cellular,15.0,oct,1176.0,3.0,92.0,6.0,success
45032,29.0,blue-collar,single,secondary,no,2806.0,no,no,cellular,15.0,oct,294.0,1.0,93.0,5.0,other
45033,26.0,admin.,married,tertiary,no,319.0,no,no,cellular,15.0,oct,88.0,1.0,-1.0,0.0,unknown
45034,33.0,management,single,tertiary,no,718.0,yes,no,cellular,18.0,oct,104.0,1.0,111.0,4.0,success
45035,47.0,admin.,married,secondary,no,3676.0,no,no,cellular,18.0,oct,567.0,1.0,95.0,3.0,success
45036,28.0,management,married,tertiary,no,1918.0,no,no,cellular,18.0,oct,333.0,1.0,616.0,1.0,failure
45037,45.0,management,single,tertiary,no,2048.0,yes,no,cellular,18.0,oct,310.0,1.0,804.0,1.0,failure
45038,43.0,unemployed,married,tertiary,no,0.0,no,no,cellular,18.0,oct,464.0,1.0,94.0,2.0,success
45039,22.0,management,single,tertiary,no,104.0,no,yes,cellular,18.0,oct,509.0,1.0,185.0,3.0,success
45040,34.0,technician,married,secondary,no,159.0,yes,no,cellular,18.0,oct,252.0,1.0,-1.0,0.0,unknown
45041,29.0,management,single,tertiary,no,600.0,yes,no,cellular,18.0,oct,170.0,5.0,-1.0,0.0,unknown
45042,64.0,retired,married,secondary,no,466.0,yes,no,cellular,18.0,oct,526.0,1.0,-1.0,0.0,unknown
45043,39.0,admin.,divorced,secondary,no,728.0,yes,yes,cellular,18.0,oct,222.0,1.0,-1.0,0.0,unknown
45044,35.0,management,married,secondary,no,724.0,yes,no,cellular,18.0,oct,102.0,3.0,96.0,3.0,success
45045,26.0,student,single,secondary,no,316.0,no,no,cellular,18.0,oct,375.0,2.0,-1.0,0.0,unknown
45046,27.0,management,single,tertiary,no,107.0,no,no,cellular,18.0,oct,767.0,3.0,-1.0,0.0,unknown
45047,69.0,retired,divorced,secondary,no,4189.0,no,no,cellular,18.0,oct,138.0,4.0,96.0,2.0,success
45048,32.0,student,single,tertiary,no,922.0,no,no,cellular,18.0,oct,338.0,2.0,-1.0,0.0,unknown
45049,25.0,technician,single,secondary,no,3843.0,no,no,cellular,18.0,oct,159.0,2.0,95.0,2.0,failure
45050,66.0,retired,married,secondary,no,3409.0,no,no,cellular,19.0,oct,133.0,3.0,160.0,3.0,failure
45051,26.0,technician,single,secondary,no,4859.0,no,no,cellular,19.0,oct,90.0,2.0,92.0,3.0,other
45052,49.0,blue-collar,married,secondary,no,1946.0,no,no,cellular,19.0,oct,192.0,1.0,95.0,1.0,success
45053,25.0,admin.,single,tertiary,no,1734.0,no,no,cellular,19.0,oct,366.0,1.0,-1.0,0.0,unknown
45054,34.0,admin.,single,tertiary,no,1077.0,no,no,cellular,19.0,oct,218.0,1.0,151.0,5.0,other
45055,42.0,management,married,unknown,no,1519.0,no,no,cellular,19.0,oct,230.0,1.0,92.0,1.0,success
45056,64.0,management,married,tertiary,no,5112.0,no,no,telephone,19.0,oct,898.0,7.0,137.0,11.0,other
45057,44.0,management,single,tertiary,no,1090.0,no,no,cellular,20.0,oct,178.0,4.0,93.0,6.0,success
45058,36.0,technician,married,tertiary,no,521.0,no,no,cellular,20.0,oct,347.0,3.0,-1.0,0.0,unknown
45059,43.0,management,married,tertiary,no,2450.0,no,yes,cellular,20.0,oct,124.0,1.0,-1.0,0.0,unknown
45060,64.0,retired,divorced,secondary,no,4833.0,no,no,cellular,20.0,oct,621.0,1.0,181.0,3.0,failure
45061,30.0,self-employed,single,secondary,no,1031.0,no,no,unknown,20.0,oct,7.0,1.0,-1.0,0.0,unknown
45062,58.0,retired,married,primary,no,742.0,no,no,unknown,20.0,oct,5.0,1.0,-1.0,0.0,unknown
45063,75.0,retired,married,tertiary,no,4912.0,no,no,telephone,20.0,oct,238.0,2.0,183.0,5.0,failure
45064,52.0,admin.,married,secondary,no,423.0,yes,yes,cellular,20.0,oct,139.0,2.0,96.0,7.0,failure
45065,30.0,management,single,tertiary,no,2344.0,yes,no,cellular,20.0,oct,316.0,2.0,92.0,3.0,failure
45066,29.0,student,single,secondary,no,1925.0,no,no,cellular,21.0,oct,150.0,3.0,149.0,5.0,success
45067,52.0,management,married,secondary,no,335.0,no,no,cellular,21.0,oct,411.0,1.0,182.0,1.0,failure
45068,26.0,student,single,secondary,no,108.0,no,no,cellular,21.0,oct,235.0,1.0,175.0,3.0,success
45069,52.0,technician,married,secondary,no,371.0,yes,yes,cellular,21.0,oct,453.0,1.0,183.0,3.0,success
45070,49.0,technician,married,secondary,no,2400.0,no,no,cellular,21.0,oct,262.0,3.0,-1.0,0.0,unknown
45071,27.0,unemployed,single,secondary,no,771.0,no,no,cellular,21.0,oct,181.0,1.0,302.0,3.0,other
45072,54.0,management,divorced,tertiary,no,5475.0,no,no,cellular,21.0,oct,1032.0,1.0,91.0,4.0,success
45073,37.0,management,married,tertiary,no,203.0,no,no,cellular,21.0,oct,759.0,1.0,90.0,5.0,success
45074,48.0,admin.,married,secondary,no,50.0,no,yes,cellular,21.0,oct,419.0,1.0,-1.0,0.0,unknown
45075,28.0,technician,single,tertiary,no,11862.0,no,no,cellular,21.0,oct,549.0,2.0,238.0,13.0,other
45076,46.0,technician,married,secondary,no,9299.0,no,no,cellular,21.0,oct,201.0,5.0,94.0,3.0,success
45077,20.0,student,single,secondary,no,88.0,no,no,telephone,21.0,oct,621.0,1.0,181.0,4.0,other
45078,77.0,retired,married,secondary,no,820.0,no,no,telephone,21.0,oct,330.0,2.0,181.0,4.0,success
45079,63.0,retired,single,tertiary,no,791.0,no,no,cellular,21.0,oct,212.0,2.0,-1.0,0.0,unknown
45080,27.0,student,single,secondary,no,1164.0,no,no,cellular,21.0,oct,256.0,2.0,104.0,2.0,failure
45081,34.0,technician,single,secondary,no,1279.0,yes,no,cellular,21.0,oct,339.0,3.0,91.0,10.0,success
45082,66.0,retired,married,primary,no,8.0,no,no,cellular,22.0,oct,56.0,2.0,-1.0,0.0,unknown
45083,59.0,entrepreneur,married,secondary,no,496.0,no,no,cellular,22.0,oct,738.0,3.0,183.0,1.0,success
45084,29.0,blue-collar,single,tertiary,no,455.0,no,no,cellular,22.0,oct,542.0,4.0,148.0,3.0,success
45085,25.0,technician,single,secondary,no,325.0,no,no,cellular,22.0,oct,716.0,3.0,-1.0,0.0,unknown
45086,38.0,management,married,tertiary,no,536.0,yes,no,cellular,22.0,oct,234.0,1.0,92.0,1.0,success
45087,31.0,technician,single,secondary,no,845.0,yes,no,cellular,22.0,oct,168.0,2.0,-1.0,0.0,unknown
45088,38.0,management,single,tertiary,no,1373.0,no,no,cellular,22.0,oct,119.0,4.0,-1.0,0.0,unknown
45089,57.0,unemployed,divorced,primary,no,282.0,no,no,cellular,22.0,oct,460.0,1.0,88.0,4.0,other
45090,33.0,admin.,single,tertiary,no,146.0,no,no,cellular,22.0,oct,380.0,1.0,91.0,3.0,success
45091,61.0,retired,married,primary,no,2686.0,no,no,telephone,22.0,oct,84.0,3.0,-1.0,0.0,unknown
45092,43.0,management,single,tertiary,no,2081.0,no,no,cellular,22.0,oct,554.0,3.0,-1.0,0.0,unknown
45093,37.0,technician,married,secondary,no,480.0,no,no,cellular,22.0,oct,344.0,2.0,182.0,8.0,other
45094,47.0,admin.,single,secondary,no,1693.0,yes,no,cellular,22.0,oct,608.0,2.0,92.0,4.0,other
45095,77.0,retired,divorced,primary,no,2693.0,no,no,cellular,25.0,oct,83.0,2.0,94.0,12.0,other
45096,63.0,retired,married,secondary,no,1495.0,no,no,cellular,25.0,oct,389.0,1.0,195.0,4.0,other
45097,61.0,self-employed,married,tertiary,no,10861.0,no,no,cellular,25.0,oct,225.0,1.0,91.0,5.0,success
45098,44.0,technician,single,unknown,no,11115.0,no,no,cellular,25.0,oct,189.0,1.0,185.0,4.0,success
45099,30.0,management,single,tertiary,no,985.0,yes,no,cellular,25.0,oct,304.0,1.0,94.0,2.0,success
45100,34.0,blue-collar,married,secondary,no,152.0,no,no,cellular,25.0,oct,275.0,1.0,-1.0,0.0,unknown
45101,74.0,retired,married,secondary,no,935.0,no,no,cellular,25.0,oct,400.0,1.0,173.0,3.0,success
45102,31.0,admin.,single,secondary,no,410.0,no,no,cellular,25.0,oct,182.0,1.0,185.0,1.0,success
45103,33.0,admin.,married,secondary,no,51.0,yes,yes,cellular,25.0,oct,253.0,1.0,284.0,3.0,success
45104,73.0,retired,married,primary,no,1388.0,no,no,telephone,25.0,oct,254.0,1.0,97.0,6.0,failure
45105,36.0,technician,married,secondary,no,2779.0,no,no,cellular,25.0,oct,324.0,1.0,182.0,4.0,success
45106,32.0,technician,married,secondary,no,660.0,no,no,cellular,25.0,oct,226.0,2.0,490.0,1.0,failure
45107,25.0,student,single,secondary,no,679.0,no,no,cellular,25.0,oct,297.0,5.0,94.0,6.0,other
45108,36.0,technician,married,tertiary,no,844.0,yes,yes,cellular,25.0,oct,129.0,1.0,-1.0,0.0,unknown
45109,78.0,management,married,unknown,no,1780.0,yes,no,cellular,25.0,oct,211.0,2.0,185.0,7.0,success
45110,50.0,management,married,tertiary,no,8205.0,yes,no,telephone,25.0,oct,293.0,3.0,508.0,1.0,other
45111,64.0,retired,married,primary,no,445.0,no,no,cellular,26.0,oct,338.0,3.0,186.0,1.0,other
45112,24.0,student,single,secondary,no,1234.0,no,no,telephone,26.0,oct,280.0,2.0,97.0,3.0,success
45113,26.0,management,single,tertiary,no,222.0,no,no,cellular,26.0,oct,318.0,1.0,120.0,3.0,success
45114,36.0,technician,single,secondary,no,204.0,yes,no,cellular,26.0,oct,196.0,1.0,144.0,8.0,other
45115,30.0,management,single,tertiary,no,565.0,yes,no,cellular,26.0,oct,104.0,1.0,-1.0,0.0,unknown
45116,25.0,student,single,secondary,no,1868.0,no,no,cellular,26.0,oct,259.0,1.0,103.0,2.0,other
45117,54.0,admin.,divorced,tertiary,no,122.0,no,no,cellular,26.0,oct,322.0,1.0,547.0,1.0,failure
